Date_Heure;W1_raw;W1_f;W2_raw;W2_f;W3_raw;W3_f;W4_raw;W4_f
2026-06-09 17:04:01;1008.00;1011.14;1013.00;1011.88;1010.00;1011.00;1015.00;1012.53
2026-06-09 17:09:07;1011.00;1011.22;1007.00;1012.09;1015.00;1011.33;1008.00;1012.26
2026-06-09 17:14:12;1014.00;1011.81;1007.00;1011.85;1009.00;1011.77;1013.00;1012.63
2026-06-09 17:19:17;1008.00;1011.55;1010.00;1012.15;1009.00;1011.96;1008.00;1012.79
2026-06-09 17:24:23;1010.00;1011.89;1012.00;1012.07;1009.00;1011.93;1012.00;1012.76
2026-06-09 17:29:28;1009.00;1011.69;1014.00;1012.43;1011.00;1011.90;1014.00;1013.21
2026-06-09 17:34:33;1011.00;1012.11;1011.00;1012.30;1012.00;1012.14;1016.00;1013.20
2026-06-09 17:39:39;1015.00;1012.27;1016.00;1012.74;1011.00;1012.04;1010.00;1013.02
2026-06-09 17:44:44;1009.00;1012.54;1011.00;1012.70;1013.00;1012.30;1016.00;1012.86
2026-06-09 17:49:50;1009.00;1012.32;1011.00;1012.24;1017.00;1012.20;1013.00;1012.92
2026-06-09 17:54:55;1011.00;1012.16;1011.00;1012.56;1012.00;1011.92;1014.00;1012.57
2026-06-09 18:00:00;1011.00;1012.08;1012.00;1012.26;1013.00;1011.95;1010.00;1012.75
2026-06-09 18:05:06;1013.00;1011.89;1010.00;1012.67;1012.00;1012.27;1010.00;1012.87
2026-06-09 18:10:11;1007.00;1011.64;1010.00;1012.42;1007.00;1012.12;1010.00;1012.74
2026-06-09 18:15:16;1009.00;1011.86;1017.00;1012.07;1009.00;1011.97;1010.00;1012.65
2026-06-09 18:20:22;1010.00;1011.62;1009.00;1012.02;1012.00;1011.77;1011.00;1012.44
2026-06-09 18:25:27;1010.00;1011.47;1011.00;1012.08;1011.00;1011.95;1012.00;1012.77
2026-06-09 18:30:32;1016.00;1011.49;1008.00;1012.01;1007.00;1011.74;1016.00;1012.51
2026-06-09 18:35:38;1013.00;1011.74;1010.00;1012.11;1011.00;1011.75;1012.00;1012.76
2026-06-09 18:40:43;1007.00;1012.03;1016.00;1012.18;1009.00;1011.77;1013.00;1012.74
2026-06-09 18:45:48;1006.00;1011.91;1009.00;1012.07;1017.00;1011.87;1017.00;1012.70
2026-06-09 18:50:54;1007.00;1011.28;1009.00;1012.13;1012.00;1011.76;1014.00;1012.52
2026-06-09 18:55:59;1016.00;1011.47;1011.00;1012.32;1013.00;1011.87;1015.00;1012.81
2026-06-09 19:01:05;1010.00;1011.96;1012.00;1012.12;1006.00;1011.69;1014.00;1012.34
2026-06-09 19:06:10;1012.00;1011.47;1011.00;1012.11;1009.00;1012.11;1012.00;1012.47
2026-06-09 19:11:15;1013.00;1011.71;1013.00;1012.36;1015.00;1011.76;1014.00;1012.27
2026-06-09 19:16:21;1016.00;1011.77;1007.00;1012.34;1007.00;1011.77;1009.00;1012.35
2026-06-09 19:21:26;1014.00;1012.08;1013.00;1012.38;1013.00;1012.08;1014.00;1012.85
2026-06-09 19:26:31;1014.00;1012.27;1015.00;1012.80;1012.00;1012.21;1012.00;1013.03
2026-06-09 19:31:37;1015.00;1012.41;1021.00;1012.75;1009.00;1012.40;1013.00;1013.49
2026-06-09 19:36:42;1010.00;1012.31;1014.00;1012.73;1011.00;1012.51;1014.00;1012.91
2026-06-09 19:41:47;1014.00;1011.68;1018.00;1012.73;1015.00;1012.79;1007.00;1013.02
2026-06-09 19:46:53;1014.00;1011.59;1010.00;1012.79;1014.00;1012.15;1009.00;1012.59
2026-06-09 19:51:58;1013.00;1011.94;1011.00;1012.80;1017.00;1012.45;1018.00;1013.14
2026-06-09 19:57:03;1007.00;1012.16;1011.00;1012.68;1013.00;1012.33;1012.00;1013.08
2026-06-09 20:02:09;1012.00;1012.19;1012.00;1012.62;1011.00;1012.27;1011.00;1012.90
2026-06-09 20:07:14;1017.00;1012.27;1011.00;1012.77;1009.00;1012.37;1013.00;1013.18
2026-06-09 20:12:19;1011.00;1012.45;1012.00;1012.80;1007.00;1012.36;1009.00;1013.19
2026-06-09 20:17:25;1013.00;1012.23;1010.00;1012.55;1007.00;1012.48;1015.00;1013.17
2026-06-09 20:22:30;1013.00;1012.10;1007.00;1012.47;1012.00;1012.17;1011.00;1013.36
2026-06-09 20:27:35;1009.00;1012.05;1018.00;1012.46;1012.00;1012.07;1013.00;1013.54
2026-06-09 20:32:41;1010.00;1012.09;1017.00;1012.76;1012.00;1012.21;1015.00;1013.15
2026-06-09 20:37:46;1018.00;1011.94;1015.00;1012.74;1011.00;1012.10;1015.00;1013.10
2026-06-09 20:42:51;1014.00;1011.95;1012.00;1012.86;1008.00;1012.31;1013.00;1013.04
2026-06-09 20:47:57;1009.00;1012.24;1009.00;1012.58;1015.00;1012.27;1017.00;1012.95
2026-06-09 20:53:02;1008.00;1012.30;1017.00;1012.58;1008.00;1012.15;1014.00;1012.77
2026-06-09 20:58:07;1015.00;1012.45;1008.00;1012.43;1010.00;1012.12;1012.00;1012.89
2026-06-09 21:03:13;1010.00;1012.57;1013.00;1012.75;1008.00;1012.00;1009.00;1013.08
2026-06-09 21:08:18;1013.00;1012.18;1014.00;1012.97;1016.00;1012.28;1011.00;1013.31
2026-06-09 21:13:24;1008.00;1012.28;1013.00;1012.73;1017.00;1012.31;1010.00;1013.11
2026-06-09 21:18:29;1015.00;1012.60;1018.00;1012.78;1006.00;1012.00;1015.00;1013.30
2026-06-09 21:23:34;1012.00;1012.40;1010.00;1012.60;1016.00;1012.09;1011.00;1013.23
2026-06-09 21:28:40;1010.00;1012.25;1011.00;1012.43;1010.00;1011.98;1014.00;1013.12
2026-06-09 21:33:45;1009.00;1012.39;1014.00;1012.95;1011.00;1012.45;1015.00;1013.48
2026-06-09 21:38:50;1011.00;1011.76;1013.00;1012.55;1010.00;1012.45;1011.00;1013.40
2026-06-09 21:43:56;1007.00;1011.88;1016.00;1013.02;1010.00;1012.30;1014.00;1013.11
2026-06-09 21:49:01;1013.00;1012.13;1014.00;1012.91;1007.00;1012.09;1017.00;1012.90
2026-06-09 21:54:06;1016.00;1012.57;1011.00;1012.82;1012.00;1011.60;1013.00;1012.70
2026-06-09 21:59:12;1013.00;1012.44;1011.00;1012.62;1011.00;1011.99;1010.00;1012.82
2026-06-09 22:04:17;1019.00;1012.22;1012.00;1012.27;1010.00;1012.21;1018.00;1012.92
2026-06-09 22:09:22;1010.00;1011.96;1014.00;1012.43;1012.00;1012.43;1012.00;1012.98
2026-06-09 22:14:28;1011.00;1011.63;1014.00;1012.26;1012.00;1012.35;1008.00;1012.80
2026-06-09 22:19:33;1007.00;1011.58;1002.00;1012.20;1016.00;1012.32;1009.00;1012.69
2026-06-09 22:24:38;1015.00;1012.08;1020.00;1012.83;1006.00;1012.26;1017.00;1012.76
2026-06-09 22:29:44;1009.00;1011.93;1014.00;1012.56;1010.00;1012.22;1010.00;1012.65
2026-06-09 22:34:49;1013.00;1012.02;1018.00;1012.77;1009.00;1012.09;1013.00;1012.64
2026-06-09 22:39:54;1010.00;1011.93;1008.00;1012.70;1014.00;1012.22;1008.00;1013.04
2026-06-09 22:45:00;1014.00;1012.00;1017.00;1012.28;1008.00;1011.96;1007.00;1012.45
2026-06-09 22:50:05;1010.00;1012.19;1007.00;1012.14;1010.00;1012.05;1011.00;1012.68
2026-06-09 22:55:10;1009.00;1012.24;1007.00;1012.36;1012.00;1012.04;1012.00;1012.86
2026-06-09 23:00:16;1005.00;1011.99;1012.00;1012.42;1013.00;1012.32;1013.00;1013.03
2026-06-09 23:05:21;1015.00;1012.04;1013.00;1012.11;1018.00;1012.12;1018.00;1013.16
2026-06-09 23:10:26;1012.00;1011.92;1014.00;1012.70;1013.00;1012.06;1015.00;1012.99
2026-06-09 23:15:32;1012.00;1011.82;1006.00;1012.49;1008.00;1011.94;1009.00;1013.11
2026-06-09 23:20:37;1009.00;1012.00;1012.00;1012.57;1013.00;1012.38;1011.00;1013.16
2026-06-09 23:25:42;1021.00;1011.91;1013.00;1012.79;1013.00;1012.35;1013.00;1013.36
2026-06-09 23:30:48;1011.00;1011.92;1013.00;1012.64;1018.00;1012.47;1013.00;1013.20
2026-06-09 23:35:53;1016.00;1012.39;1015.00;1012.83;1013.00;1012.59;1014.00;1013.55
2026-06-09 23:40:58;1008.00;1012.16;1011.00;1012.61;1011.00;1012.18;1012.00;1013.47
2026-06-09 23:46:04;1006.00;1012.30;1013.00;1012.79;1012.00;1012.53;1016.00;1013.33
2026-06-09 23:51:09;1009.00;1012.48;1008.00;1012.82;1016.00;1012.70;1011.00;1013.17
2026-06-09 23:56:14;1010.00;1012.29;1006.00;1012.96;1011.00;1012.60;1017.00;1013.41
2026-06-10 00:01:20;1015.00;1011.90;1012.00;1012.78;1015.00;1012.76;1009.00;1013.04
2026-06-10 00:06:25;1013.00;1011.99;1015.00;1012.63;1007.00;1012.30;1015.00;1013.38
2026-06-10 00:11:30;1010.00;1011.75;1011.00;1012.54;1015.00;1012.18;1019.00;1013.30
2026-06-10 00:16:36;1015.00;1012.04;1005.00;1012.63;1015.00;1012.53;1015.00;1013.48
2026-06-10 00:21:41;1009.00;1011.94;1013.00;1012.80;1015.00;1012.08;1011.00;1013.24
2026-06-10 00:26:46;1010.00;1011.66;1018.00;1013.01;1011.00;1012.13;1006.00;1013.02
2026-06-10 00:31:52;1013.00;1012.02;1009.00;1012.78;1008.00;1012.13;1011.00;1013.00
2026-06-10 00:36:57;1015.00;1012.13;1015.00;1012.61;1009.00;1012.08;1011.00;1012.90
2026-06-10 00:42:02;1011.00;1011.85;1014.00;1012.66;1011.00;1012.36;1009.00;1012.62
2026-06-10 00:47:08;1014.00;1011.73;1012.00;1012.39;1004.00;1012.27;1015.00;1013.04
2026-06-10 00:52:13;1012.00;1011.59;1012.00;1012.58;1013.00;1012.43;1004.00;1012.90
2026-06-10 00:57:18;1015.00;1011.43;1013.00;1012.55;1010.00;1012.21;1012.00;1012.78
2026-06-10 01:02:24;1011.00;1011.46;1011.00;1011.99;1011.00;1012.24;1013.00;1012.53
2026-06-10 01:07:29;1017.00;1011.63;1015.00;1012.32;1010.00;1012.58;1008.00;1012.77
2026-06-10 01:12:34;1013.00;1011.72;1012.00;1012.63;1010.00;1012.35;1010.00;1012.50
2026-06-10 01:17:40;1011.00;1011.80;1017.00;1012.76;1010.00;1012.35;1010.00;1012.74
2026-06-10 01:22:45;1012.00;1011.85;1013.00;1012.43;1012.00;1012.23;1014.00;1012.80
2026-06-10 01:27:50;1012.00;1011.90;1009.00;1012.62;1012.00;1012.14;1014.00;1012.87
2026-06-10 01:32:56;1017.00;1011.40;1017.00;1012.73;1012.00;1012.01;1010.00;1012.97
2026-06-10 01:38:01;1010.00;1011.52;1009.00;1012.43;1008.00;1012.15;1008.00;1012.80
2026-06-10 01:43:07;1015.00;1011.72;1012.00;1012.66;1018.00;1012.22;1012.00;1012.60
2026-06-10 01:48:12;1012.00;1011.64;1009.00;1012.06;1006.00;1012.20;1011.00;1012.71
2026-06-10 01:53:17;1012.00;1011.52;1009.00;1012.21;1011.00;1012.33;1013.00;1012.81
2026-06-10 01:58:23;1009.00;1011.67;1013.00;1012.16;1016.00;1012.10;1016.00;1012.70
2026-06-10 02:03:28;1010.00;1011.48;1015.00;1012.26;1015.00;1012.20;1012.00;1012.82
2026-06-10 02:08:33;1011.00;1011.76;1010.00;1012.28;1015.00;1012.12;1012.00;1012.68
2026-06-10 02:13:39;1012.00;1011.84;1014.00;1012.41;1013.00;1011.93;1011.00;1012.75
2026-06-10 02:18:44;1016.00;1011.70;1007.00;1012.00;1007.00;1011.92;1009.00;1012.84
2026-06-10 02:23:49;1012.00;1012.03;1011.00;1012.21;1020.00;1012.08;1010.00;1012.70
2026-06-10 02:28:55;1007.00;1011.61;1016.00;1012.42;1010.00;1011.76;1013.00;1012.63
2026-06-10 02:34:00;1014.00;1011.54;1011.00;1012.41;1009.00;1011.64;1013.00;1012.60
2026-06-10 02:39:05;1009.00;1011.53;1014.00;1012.36;1006.00;1011.47;1011.00;1013.06
2026-06-10 02:44:11;1011.00;1011.65;1014.00;1012.37;1015.00;1011.97;1010.00;1013.10
2026-06-10 02:49:16;1013.00;1011.90;1014.00;1012.33;1010.00;1011.83;1011.00;1012.96
2026-06-10 02:54:21;1011.00;1011.74;1010.00;1012.44;1009.00;1012.11;1011.00;1012.67
2026-06-10 02:59:27;1013.00;1011.69;1015.00;1012.28;1006.00;1011.69;1009.00;1012.43
2026-06-10 03:04:32;1008.00;1011.58;1013.00;1012.18;1010.00;1011.94;1013.00;1013.01
2026-06-10 03:09:37;1012.00;1011.52;1011.00;1011.86;1008.00;1011.96;1010.00;1012.90
2026-06-10 03:14:43;1009.00;1011.61;1010.00;1012.08;1012.00;1011.99;1011.00;1012.90
2026-06-10 03:19:48;1014.00;1011.86;1012.00;1012.10;1008.00;1012.08;1009.00;1012.71
2026-06-10 03:24:53;1007.00;1011.75;1008.00;1011.76;1012.00;1012.33;1011.00;1012.61
2026-06-10 03:29:59;1011.00;1011.73;1018.00;1012.26;1014.00;1012.30;1011.00;1012.23
2026-06-10 03:35:04;1015.00;1011.93;1011.00;1012.25;1010.00;1012.14;1016.00;1012.54
2026-06-10 03:40:10;1009.00;1011.49;1009.00;1012.24;1009.00;1011.89;1013.00;1012.55
2026-06-10 03:45:15;1010.00;1011.67;1009.00;1012.21;1009.00;1011.75;1013.00;1012.72
2026-06-10 03:50:20;1009.00;1011.69;1014.00;1012.12;1007.00;1012.12;1011.00;1012.39
2026-06-10 03:55:26;1008.00;1011.58;1011.00;1012.54;1012.00;1011.84;1012.00;1012.74
2026-06-10 04:00:31;1011.00;1011.62;1013.00;1012.25;1007.00;1011.66;1011.00;1012.63
2026-06-10 04:05:36;1012.00;1011.70;1009.00;1012.36;1009.00;1011.98;1012.00;1012.85
2026-06-10 04:10:42;1011.00;1011.94;1014.00;1012.50;1012.00;1012.26;1010.00;1012.96
2026-06-10 04:15:47;1010.00;1011.84;1009.00;1012.39;1009.00;1011.91;1012.00;1012.72
2026-06-10 04:20:52;1012.00;1011.47;1011.00;1012.24;1011.00;1011.37;1011.00;1012.69
2026-06-10 04:25:58;1018.00;1011.43;1010.00;1012.38;1012.00;1011.43;1007.00;1012.24
2026-06-10 04:31:03;1010.00;1011.75;1016.00;1012.21;1011.00;1011.68;1018.00;1012.29
2026-06-10 04:36:08;1010.00;1011.69;1008.00;1012.28;1014.00;1011.22;1010.00;1012.39
2026-06-10 04:41:14;1017.00;1011.72;1008.00;1012.40;1016.00;1011.37;1014.00;1012.57
2026-06-10 04:46:19;1006.00;1011.85;1015.00;1012.60;1016.00;1011.94;1010.00;1012.64
2026-06-10 04:51:24;1010.00;1011.45;1010.00;1011.79;1008.00;1011.77;1015.00;1013.03
2026-06-10 04:56:30;1016.00;1011.63;1016.00;1011.81;1009.00;1012.03;1014.00;1012.67
2026-06-10 05:01:35;1011.00;1011.56;1016.00;1012.19;1009.00;1012.10;1011.00;1012.75
2026-06-10 05:06:40;1015.00;1012.32;1013.00;1012.20;1016.00;1012.39;1012.00;1012.89
2026-06-10 05:11:46;1014.00;1012.03;1007.00;1012.20;1004.00;1012.22;1011.00;1012.73
2026-06-10 05:16:51;1012.00;1011.98;1014.00;1012.08;1008.00;1012.04;1017.00;1012.72
2026-06-10 05:21:57;1013.00;1012.07;1011.00;1012.12;1014.00;1012.19;1010.00;1012.69
2026-06-10 05:27:02;1012.00;1011.90;1013.00;1012.07;1013.00;1012.60;1013.00;1012.66
2026-06-10 05:32:07;1011.00;1011.74;1006.00;1012.00;1012.00;1012.26;1013.00;1012.45
2026-06-10 05:37:13;1013.00;1011.59;1016.00;1012.44;1006.00;1012.04;1012.00;1012.15
2026-06-10 05:42:18;1007.00;1011.46;1014.00;1012.41;1011.00;1012.11;1011.00;1012.49
2026-06-10 05:47:23;1012.00;1011.68;1009.00;1012.43;1012.00;1011.85;1013.00;1012.29
2026-06-10 05:52:29;1007.00;1011.71;1009.00;1012.45;1009.00;1012.07;1015.00;1012.60
2026-06-10 05:57:34;1016.00;1012.07;1011.00;1012.35;1010.00;1012.17;1013.00;1012.60
2026-06-10 06:02:39;1012.00;1011.81;1005.00;1012.19;1009.00;1012.24;1013.00;1012.75
2026-06-10 06:07:45;1010.00;1011.88;1011.00;1012.10;1009.00;1011.99;1014.00;1012.79
2026-06-10 06:12:50;1013.00;1011.88;1010.00;1012.53;1010.00;1012.07;1014.00;1013.18
2026-06-10 06:17:55;1015.00;1011.77;1009.00;1012.66;1010.00;1012.12;1013.00;1012.91
2026-06-10 06:23:01;1010.00;1012.03;1010.00;1012.56;1011.00;1011.99;1010.00;1012.79
2026-06-10 06:28:06;1014.00;1012.11;1015.00;1012.78;1013.00;1012.21;1012.00;1012.85
2026-06-10 06:33:11;1015.00;1012.05;1014.00;1012.49;1010.00;1012.20;1017.00;1013.26
2026-06-10 06:38:17;1018.00;1012.08;1014.00;1012.70;1016.00;1012.14;1012.00;1012.76
2026-06-10 06:43:22;1011.00;1012.04;1014.00;1012.31;1016.00;1012.72;1012.00;1012.76
2026-06-10 06:48:27;1015.00;1011.93;1018.00;1012.66;1017.00;1012.57;1018.00;1013.16
2026-06-10 06:53:33;1016.00;1012.12;1015.00;1012.52;1008.00;1012.50;1016.00;1013.29
2026-06-10 06:58:38;1008.00;1012.25;1016.00;1012.72;1009.00;1012.77;1012.00;1013.00
2026-06-10 07:03:43;1010.00;1012.09;1013.00;1013.08;1015.00;1012.79;1014.00;1012.87
2026-06-10 07:08:49;1010.00;1012.40;1015.00;1012.94;1015.00;1012.82;1014.00;1012.62
2026-06-10 07:13:54;1014.00;1012.79;1012.00;1012.92;1013.00;1012.71;1006.00;1012.82
2026-06-10 07:18:59;1012.00;1012.46;1011.00;1012.88;1017.00;1012.96;1012.00;1012.94
2026-06-10 07:24:05;1012.00;1012.41;1009.00;1012.64;1004.00;1012.53;1015.00;1012.82
2026-06-10 07:29:10;1009.00;1011.86;1014.00;1012.88;1011.00;1012.37;1013.00;1012.76
2026-06-10 07:34:15;1016.00;1012.22;1019.00;1013.04;1001.00;1011.76;1007.00;1012.67
2026-06-10 07:39:21;1009.00;1012.31;1022.00;1013.24;1014.00;1012.36;1014.00;1013.24
2026-06-10 07:44:26;1022.00;1011.90;1014.00;1012.74;1019.00;1012.62;1015.00;1013.00
2026-06-10 07:49:31;1012.00;1012.57;1008.00;1012.81;1015.00;1012.57;1018.00;1012.76
2026-06-10 07:54:37;1011.00;1012.25;1007.00;1012.85;1010.00;1012.93;1018.00;1013.34
2026-06-10 07:59:42;1013.00;1011.97;1010.00;1012.30;1013.00;1012.29;1016.00;1012.67
2026-06-10 08:04:47;1013.00;1011.78;1007.00;1012.08;1012.00;1012.15;1012.00;1011.95
2026-06-10 08:09:53;1009.00;1011.79;1014.00;1012.26;1008.00;1011.84;1014.00;1011.62
2026-06-10 08:14:58;1011.00;1011.47;1013.00;1012.32;1010.00;1012.30;1008.00;1011.81
2026-06-10 08:20:04;1008.00;1011.41;1011.00;1012.23;1006.00;1011.77;1013.00;1012.09
2026-06-10 08:25:09;1007.00;1011.51;1012.00;1012.31;1011.00;1011.58;1015.00;1012.89
2026-06-10 08:30:14;1015.00;1011.42;1013.00;1012.26;1010.00;1011.72;1014.00;1012.54
2026-06-10 08:35:20;1008.00;1011.52;1013.00;1011.40;1017.00;1011.45;1011.00;1012.12
2026-06-10 08:40:25;1007.00;1010.67;1010.00;1011.54;1008.00;1011.32;1012.00;1012.29
2026-06-10 08:45:30;1009.00;1010.48;1007.00;1011.55;1006.00;1011.00;1012.00;1012.36
2026-06-10 08:50:36;1009.00;1010.83;1015.00;1011.83;1011.00;1011.19;1014.00;1011.91
2026-06-10 08:55:41;1012.00;1010.59;1007.00;1011.35;1012.00;1011.54;1015.00;1012.12
2026-06-10 09:00:46;1009.00;1010.82;1012.00;1011.41;1008.00;1011.67;1013.00;1012.12
2026-06-10 09:05:52;1009.00;1010.52;1016.00;1011.76;1016.00;1011.40;1013.00;1011.98
2026-06-10 09:10:57;1003.00;1010.29;1012.00;1012.02;1014.00;1010.99;1021.00;1012.39
2026-06-10 09:16:03;1010.00;1010.43;1015.00;1012.02;1011.00;1010.92;1012.00;1011.70
2026-06-10 09:21:08;1004.00;1010.23;1009.00;1011.69;1009.00;1011.20;1012.00;1011.22
2026-06-10 09:26:13;1008.00;1009.64;1006.00;1011.64;1010.00;1010.76;1013.00;1010.85
2026-06-10 09:31:19;1016.00;1010.07;1016.00;1011.81;1012.00;1011.24;1012.00;1011.34
2026-06-10 09:36:24;1007.00;1010.13;1012.00;1011.20;1007.00;1010.48;1014.00;1011.75
2026-06-10 09:41:29;1008.00;1010.11;1007.00;1010.96;1011.00;1010.66;1012.00;1011.61
2026-06-10 09:46:35;1013.00;1010.20;1011.00;1010.99;1008.00;1010.62;1012.00;1011.05
2026-06-10 09:51:40;1011.00;1010.11;1014.00;1011.05;1013.00;1010.54;1012.00;1010.71
2026-06-10 09:56:46;1006.00;1010.13;1013.00;1011.37;1011.00;1010.75;1012.00;1010.91
2026-06-10 10:01:51;1007.00;1010.18;1011.00;1011.03;1009.00;1010.65;1010.00;1011.03
2026-06-10 10:06:56;1003.00;1010.05;1009.00;1010.93;1014.00;1010.51;1012.00;1011.04
2026-06-10 10:12:02;1010.00;1009.66;1011.00;1010.98;1007.00;1010.67;1010.00;1011.29
2026-06-10 10:17:07;1009.00;1009.81;1009.00;1011.01;1010.00;1010.66;1015.00;1011.46
2026-06-10 10:22:13;1006.00;1009.74;1011.00;1011.28;1012.00;1010.67;1014.00;1010.94
2026-06-10 10:27:18;1010.00;1010.36;1008.00;1011.32;1014.00;1010.68;1015.00;1011.01
2026-06-10 10:32:23;1012.00;1010.42;1015.00;1011.50;1011.00;1010.48;1009.00;1010.76
2026-06-10 10:37:29;1008.00;1010.42;1008.00;1011.21;1013.00;1010.75;1011.00;1011.36
2026-06-10 10:42:34;1013.00;1010.34;1014.00;1010.92;1015.00;1011.01;1015.00;1010.93
2026-06-10 10:47:39;1014.00;1010.29;1012.00;1010.13;1012.00;1011.02;1014.00;1011.19
2026-06-10 10:52:45;1011.00;1009.75;1011.00;1010.16;1013.00;1010.87;1012.00;1010.99
2026-06-10 10:57:50;1010.00;1009.57;1018.00;1010.49;1006.00;1010.39;1016.00;1011.28
2026-06-10 11:02:56;1008.00;1009.40;1008.00;1010.17;1010.00;1010.64;1012.00;1011.11
2026-06-10 11:08:01;1010.00;1009.60;1008.00;1010.02;1007.00;1010.07;1008.00;1010.72
2026-06-10 11:13:06;1013.00;1009.57;1015.00;1010.30;1012.00;1010.16;1010.00;1010.71
2026-06-10 11:18:12;1011.00;1009.56;1012.00;1010.02;1005.00;1010.39;1014.00;1010.77
2026-06-10 11:23:17;1013.00;1009.74;1012.00;1010.43;1011.00;1010.18;1016.00;1010.66
2026-06-10 11:28:23;1008.00;1009.41;1008.00;1010.05;1009.00;1010.04;1011.00;1011.23
2026-06-10 11:33:28;1000.00;1009.65;1007.00;1010.69;1011.00;1009.97;1015.00;1011.20
2026-06-10 11:38:33;1014.00;1009.83;1018.00;1010.63;1012.00;1010.46;1016.00;1011.42
2026-06-10 11:43:39;1012.00;1009.98;1007.00;1011.30;1009.00;1010.08;1010.00;1011.13
2026-06-10 11:48:44;1016.00;1010.16;1012.00;1011.14;1010.00;1009.87;1010.00;1011.33
2026-06-10 11:53:49;1014.00;1010.07;1015.00;1011.18;1009.00;1010.54;1014.00;1011.34
2026-06-10 11:58:55;1012.00;1010.81;1012.00;1011.47;1006.00;1010.56;1010.00;1011.34
2026-06-10 12:04:00;1013.00;1010.90;1009.00;1011.51;1010.00;1010.69;1010.00;1011.29
2026-06-10 12:09:06;1011.00;1010.92;1012.00;1011.46;1015.00;1011.08;1016.00;1011.56
2026-06-10 12:14:11;1016.00;1011.48;1006.00;1012.28;1009.00;1011.61;1008.00;1011.63
2026-06-10 12:19:16;1018.00;1011.72;1013.00;1012.84;1008.00;1012.05;1013.00;1012.20
2026-06-10 12:24:22;1016.00;1011.67;1016.00;1012.74;1012.00;1012.53;1010.00;1012.31
2026-06-10 12:29:27;1011.00;1011.31;1015.00;1012.67;1017.00;1012.67;1014.00;1012.30
2026-06-10 12:34:32;1004.00;1011.31;1012.00;1012.78;1010.00;1012.54;1011.00;1012.47
2026-06-10 12:39:38;1015.00;1011.60;1015.00;1012.57;1007.00;1011.95;1005.00;1013.04
2026-06-10 12:44:43;1013.00;1011.55;1017.00;1012.42;1009.00;1011.82;1007.00;1012.83
2026-06-10 12:49:49;1008.00;1011.37;1020.00;1012.48;1013.00;1011.91;1010.00;1012.62
2026-06-10 12:54:54;1012.00;1011.81;1009.00;1012.35;1007.00;1011.98;1005.00;1012.32
2026-06-10 12:59:59;1014.00;1011.77;1011.00;1012.60;1004.00;1011.98;1014.00;1012.28
2026-06-10 13:05:05;1015.00;1011.69;1004.00;1012.76;1010.00;1011.95;1010.00;1012.63
2026-06-10 13:10:10;1010.00;1012.35;1014.00;1012.81;1013.00;1012.20;1011.00;1012.51
2026-06-10 13:15:15;1011.00;1011.79;1013.00;1013.18;1015.00;1012.35;1011.00;1013.07
2026-06-10 13:20:21;1012.00;1011.91;1015.00;1013.22;1017.00;1012.52;1016.00;1013.11
2026-06-10 13:25:26;1010.00;1012.13;1006.00;1012.76;1018.00;1012.34;1011.00;1013.35
